'_id.distrito',_id.concelho,_id.partido,votos_distrito_partido_concelho
'Évora',Estremoz,PSN,23.0
'Évora',Montemor-o-Novo,PCPPEV,4156.0
'Évora',Montemor-o-Novo,PS,4112.0
'Évora',Montemor-o-Novo,PPDPSD,1654.0
'Évora',Montemor-o-Novo,CDSPP,422.0
'Évora',Montemor-o-Novo,PCTPMRPP,225.0
'Évora',Montemor-o-Novo,BE,120.0
'Évora',Montemor-o-Novo,MPT,35.0
'Évora',Montemor-o-Novo,PPM,32.0
'Évora',Montemor-o-Novo,PSN,25.0
'Évora',Mora,PS,1254.0
'Évora',Mora,PCPPEV,1187.0
'Évora',Mora,PPDPSD,693.0
'Évora',Mora,CDSPP,133.0
'Évora',Mora,PCTPMRPP,77.0
'Évora',Mora,BE,34.0
'Évora',Mora,MPT,20.0
'Évora',Mora,PSN,11.0
'Évora',Mora,PPM,8.0
'Évora',Mourão,PS,986.0
'Évora',Mourão,PPDPSD,371.0
'Évora',Mourão,PCPPEV,133.0
'Évora',Mourão,CDSPP,82.0
'Évora',Mourão,PCTPMRPP,17.0
'Évora',Mourão,BE,12.0
'Évora',Mourão,PSN,5.0
'Évora',Mourão,PPM,3.0
'Évora',Mourão,MPT,2.0
'Évora',Portel,PS,1642.0
'Évora',Portel,PCPPEV,1410.0
'Évora',Portel,PPDPSD,407.0
'Évora',Portel,PCTPMRPP,98.0
'Évora',Portel,CDSPP,66.0
'Évora',Portel,BE,20.0
'Évora',Portel,PPM,19.0
'Évora',Portel,PSN,8.0
'Évora',Portel,MPT,8.0
'Évora',Redondo,PS,1622.0
'Évora',Redondo,PCPPEV,869.0
'Évora',Redondo,PPDPSD,604.0
'Évora',Redondo,CDSPP,199.0
'Évora',Redondo,PCTPMRPP,91.0
'Évora',Redondo,BE,61.0
'Évora',Redondo,PPM,23.0
'Évora',Redondo,MPT,10.0
'Évora',Redondo,PSN,7.0
'Évora',Reguengos de Monsaraz,PS,3156.0
'Évora',Reguengos de Monsaraz,PPDPSD,1034.0
'Évora',Reguengos de Monsaraz,PCPPEV,698.0
'Évora',Reguengos de Monsaraz,CDSPP,216.0
'Évora',Reguengos de Monsaraz,PCTPMRPP,85.0
'Évora',Reguengos de Monsaraz,BE,59.0
'Évora',Reguengos de Monsaraz,PPM,37.0
'Évora',Reguengos de Monsaraz,MPT,9.0
'Évora',Reguengos de Monsaraz,PSN,8.0
'Évora',Vendas Novas,PS,2295.0
'Évora',Vendas Novas,PCPPEV,1896.0
'Évora',Vendas Novas,PPDPSD,1369.0
'Évora',Vendas Novas,CDSPP,349.0
'Évora',Vendas Novas,PCTPMRPP,96.0
'Évora',Vendas Novas,BE,79.0
'Évora',Vendas Novas,PPM,31.0
'Évora',Vendas Novas,MPT,27.0
'Évora',Vendas Novas,PSN,6.0
'Évora',Viana do Alentejo,PS,1130.0
'Évora',Viana do Alentejo,PCPPEV,930.0
'Évora',Viana do Alentejo,PPDPSD,399.0
'Évora',Viana do Alentejo,CDSPP,102.0
'Évora',Viana do Alentejo,PCTPMRPP,82.0
'Évora',Viana do Alentejo,BE,31.0
'Évora',Viana do Alentejo,PPM,17.0
'Évora',Viana do Alentejo,PSN,14.0
'Évora',Viana do Alentejo,MPT,8.0
'Évora',Vila Viçosa,PS,2167.0
'Évora',Vila Viçosa,PPDPSD,1009.0
'Évora',Vila Viçosa,PCPPEV,800.0
'Évora',Vila Viçosa,CDSPP,310.0
'Évora',Vila Viçosa,PCTPMRPP,72.0
'Évora',Vila Viçosa,BE,64.0
'Évora',Vila Viçosa,PPM,22.0
'Évora',Vila Viçosa,MPT,17.0
'Évora',Vila Viçosa,PSN,17.0
'Évora',Évora,PS,13949.0
'Évora',Évora,PPDPSD,5794.0
'Évora',Évora,PCPPEV,5666.0
'Évora',Évora,CDSPP,1811.0
'Évora',Évora,BE,674.0
'Évora',Évora,PCTPMRPP,328.0
'Évora',Évora,MPT,143.0
'Évora',Évora,PPM,97.0
'Évora',Évora,PSN,42.0
